"id","year","EMPL","AV","STAF","TURN","TOAS","nacerev1primarycode","year_inc","industry_code","industry","industry_factor"
"PL4510",1999,478,7457,6575,20900,19421,1533,"1945",15,1,"manufacturing"
"PL4515",2000,484,7039,3873,141911,54157,5146,"1990",51,2,"services"
"PL4515",1999,380,5261,3203,97078,36985,5146,"1990",51,2,"services"
"PL4515",1997,171,430,568,22727,20275,5146,"1990",51,2,"services"
"PL4515",1998,300,5220,2395,94359,34901,5146,"1990",51,2,"services"
"PL4526",1999,1338,8838,7360,29605,38548,3430,"1877",34,1,"manufacturing"
"PL4526",2000,1140,7409,7217,32362,36049,3430,"1877",34,1,"manufacturing"
"PL4527",1996,1506,7786,5733,33307,14785,3614,"1887",36,1,"manufacturing"
"PL4532",1996,233,494,629,8665,1515,5212,"1991",52,2,"services"
"PL4532",1998,219,558,546,9503,1458,5212,"1991",52,2,"services"
"PL4532",1997,249,477,513,7663,1377,5212,"1991",52,2,"services"
"PL4550",1997,330,2815,1192,5244,19337,4100,"1992",41,1,"manufacturing"
"PL4551",2000,348,1895,1903,10313,3535,3410,"1992",34,1,"manufacturing"
"PL4551",1999,460,1182,1105,5793,3352,3410,"1992",34,1,"manufacturing"
"PL4563",1997,1069,13809,5142,34067,24389,2952,"1947",29,1,"manufacturing"
"PL4563",1996,1098,13964,5170,38134,26275,2952,"1947",29,1,"manufacturing"
"PL4563",1998,1009,15623,5848,34813,28435,2952,"1947",29,1,"manufacturing"
"PL4563",2001,813,13708,6820,32272,28417,2952,"1947",29,1,"manufacturing"
"PL4563",1999,944,11290,6385,28563,24105,2952,"1947",29,1,"manufacturing"
"PL4563",2000,813,11360,6543,32400,23023,2952,"1947",29,1,"manufacturing"
"PL4565",1999,493,106497,6654,3246924,1668767,4010,"1990",40,1,"manufacturing"
"PL4565",2000,500,192838,7421,3305537,1827229,4010,"1990",40,1,"manufacturing"
"PL4568",2001,602,7248,5510,55789,25212,6010,"1958",60,2,"services"
"PL4568",1999,630,7111,5253,53688,27679,6010,"1958",60,2,"services"
"PL4568",2000,602,9263,5215,58426,26191,6010,"1958",60,2,"services"
"PL4568",1997,674,9082,3674,50840,29908,6010,"1958",60,2,"services"
"PL4569",1999,133,445,792,1779,2499,2626,"1930",26,1,"manufacturing"
"PL4569",2000,110,791,611,2520,2501,2626,"1930",26,1,"manufacturing"
"PL4570",1998,481,3077,2335,19398,29686,2651,"1993",26,1,"manufacturing"
"PL4570",2001,454,10241,2936,25455,30824,2651,"1993",26,1,"manufacturing"
"PL4570",1997,400,3376,1993,16898,24747,2651,"1993",26,1,"manufacturing"
"PL4570",1999,468,2431,2680,18845,33746,2651,"1993",26,1,"manufacturing"
"PL4570",2000,454,6226,2675,21645,31865,2651,"1993",26,1,"manufacturing"
"PL4575",2000,234,4532,1702,14092,18710,1582,"1910",15,1,"manufacturing"
"PL4575",1999,233,5420,2777,24228,26873,1582,"1910",15,1,"manufacturing"
"PL4580",2000,550,4180,1972,22151,13268,1533,"1880",15,1,"manufacturing"
"PL4580",2001,550,4840,2446,27126,15438,1533,"1880",15,1,"manufacturing"
"PL4580",1999,490,3590,1732,17162,9666,1533,"1880",15,1,"manufacturing"
"PL4580",1996,450,4441,1385,25313,10660,1533,"1880",15,1,"manufacturing"
"PL4580",1998,553,3874,1583,23559,10535,1533,"1880",15,1,"manufacturing"
"PL4580",1997,472,4087,1301,23307,10224,1533,"1880",15,1,"manufacturing"
"PL4588",1998,337,1269,1138,4052,1253,4521,"1950",45,1,"manufacturing"
"PL4588",2000,380,1436,1355,4322,978,4521,"1950",45,1,"manufacturing"
"PL4588",1999,319,1345,1271,3742,1064,4521,"1950",45,1,"manufacturing"
"PL4590",1998,8,229,219,1512,554,6120,"1983",61,2,"services"
"PL4590",1997,9,386,223,2586,400,6120,"1983",61,2,"services"
"PL4598",1999,454,2969,2328,8993,4811,4531,"1963",45,1,"manufacturing"
"PL4598",2000,417,2600,2105,8702,4495,4531,"1963",45,1,"manufacturing"
"PL4598",1998,456,2646,1973,8379,4175,4531,"1963",45,1,"manufacturing"
"PL4598",2001,417,1721,2198,10788,4681,4531,"1963",45,1,"manufacturing"
"PL4602",1998,3500,9495,9175,52862,36794,7414,"1993",74,2,"services"
"PL4602",2000,2133,7860,7638,39225,36577,7414,"1993",74,2,"services"
"PL4602",1999,2176,14951,9876,41214,35793,7414,"1993",74,2,"services"
"PL4603",1999,671,2986,9486,64688,36468,5138,"1992",51,2,"services"
"PL4603",2000,1516,18955,15092,107329,97201,5138,"1992",51,2,"services"
"PL4618",1998,1072,2769,8313,38709,19138,4521,"1991",45,1,"manufacturing"
"PL4618",1997,1340,9933,8029,58684,19982,4521,"1991",45,1,"manufacturing"
"PL4618",1999,640,10346,7839,34752,22621,4521,"1991",45,1,"manufacturing"
"PL4618",1996,1633,10942,9095,66892,20489,4521,"1991",45,1,"manufacturing"
"PL4618",2000,505,9038,5775,46954,22230,4521,"1991",45,1,"manufacturing"
"PL4622",2001,252,3183,2275,15265,11562,3140,"1925",31,1,"manufacturing"
"PL4622",2000,252,2065,2066,14230,10238,3140,"1925",31,1,"manufacturing"
"PL4622",1998,295,2451,2206,14906,10626,3140,"1925",31,1,"manufacturing"
"PL4623",1997,851,4920,2417,17882,18697,1584,"1993",15,1,"manufacturing"
"PL4623",2000,874,8528,4418,27778,30881,1584,"1993",15,1,"manufacturing"
"PL4623",1998,765,3633,2425,15117,21231,1584,"1993",15,1,"manufacturing"
"PL4623",1999,669,6153,3114,18316,20917,1584,"1993",15,1,"manufacturing"
"PL4638",2000,162,1101,914,3113,2181,2912,"1968",29,1,"manufacturing"
"PL4638",1999,159,1079,886,2552,2126,2912,"1968",29,1,"manufacturing"
"PL4642",1997,21,908,235,4061,5989,5165,"1992",51,2,"services"
"PL4642",2000,25,1201,455,5532,5972,5165,"1992",51,2,"services"
"PL4647",1999,50,395,324,1072,618,2512,"1908",25,1,"manufacturing"
"PL4647",1997,57,484,313,1268,745,2512,"1908",25,1,"manufacturing"
"PL4648",2001,577,17569,5661,85634,109678,5151,"1991",51,2,"services"
"PL4648",1999,577,10597,5814,70711,106430,5151,"1991",51,2,"services"
"PL4648",1998,650,15682,5194,73914,127194,5151,"1991",51,2,"services"
"PL4648",1997,693,8496,4588,66237,93505,5151,"1991",51,2,"services"
"PL4648",2000,577,12683,5791,92445,102001,5151,"1991",51,2,"services"
"PL4650",2000,2284,213691,34847,604422,320972,1596,"1929",15,1,"manufacturing"
"PL4654",2001,209,2271,1017,8713,3564,2112,"1946",21,1,"manufacturing"
"PL4654",2000,209,1805,902,10125,3176,2112,"1946",21,1,"manufacturing"
"PL4654",1999,202,1531,796,9482,2910,2112,"1946",21,1,"manufacturing"
"PL4661",1997,219,1824,999,7151,3072,2452,"1948",24,1,"manufacturing"
"PL4661",2000,180,1245,1030,4092,2093,2452,"1948",24,1,"manufacturing"
"PL4661",1999,184,1185,995,4004,2046,2452,"1948",24,1,"manufacturing"
"PL4662",1999,171030,942259,1009291,2001294,5643252,6010,"1926",60,2,"services"
"PL4662",2000,170541,1015937,982417,2103976,5464364,6010,"1926",60,2,"services"
"PL4662",1997,243167,1209196,868153,2303299,6540178,6010,"1926",60,2,"services"
"PL4662",1996,251870,444738,54368,2466713,7635730,6010,"1926",60,2,"services"
"PL4662",1998,214135,1140377,980368,2338343,6592793,6010,"1926",60,2,"services"
"PL4663",1999,98,651,479,1083,2385,2875,"1952",28,1,"manufacturing"
"PL4668",2000,52,233,248,1017,981,2822,"1992",28,1,"manufacturing"
"PL4668",1999,52,280,250,1036,913,2822,"1992",28,1,"manufacturing"
"PL4669",1997,284,2182,1464,22911,6651,2523,"1990",25,1,"manufacturing"
"PL4669",1999,258,2584,1996,21388,6086,2523,"1990",25,1,"manufacturing"
"PL4669",1998,283,2317,1521,24136,7749,2523,"1990",25,1,"manufacturing"
"PL4669",2000,250,2412,1916,16963,7474,2523,"1990",25,1,"manufacturing"
"PL4669",1996,230,2095,1269,20117,6254,2523,"1990",25,1,"manufacturing"
"PL4678",1999,625,9650,4685,26180,20724,2652,"1949",26,1,"manufacturing"
"PL4678",1998,778,9452,5066,31913,21895,2652,"1949",26,1,"manufacturing"
"PL4678",1997,943,9965,4655,27544,20340,2652,"1949",26,1,"manufacturing"
"PL4678",2000,568,10487,4570,27546,23422,2652,"1949",26,1,"manufacturing"
"PL4681",2000,154,1249,572,3080,3269,2851,"1974",28,1,"manufacturing"
"PL4681",1997,537,1595,1184,5564,3140,2851,"1974",28,1,"manufacturing"
"PL4681",1999,146,3276,1932,7953,3349,2851,"1974",28,1,"manufacturing"
"PL4687",2000,542,16858,9188,124922,69875,4521,"1967",45,1,"manufacturing"
"PL4687",1999,666,13913,8136,63206,40829,4521,"1967",45,1,"manufacturing"
"PL4687",1997,587,10669,6475,41525,50476,4521,"1967",45,1,"manufacturing"
"PL4698",1996,278,10320,2919,64980,25687,2451,"1991",24,1,"manufacturing"
"PL4698",1997,332,11061,3257,73865,30321,2451,"1991",24,1,"manufacturing"
"PL4698",2000,335,18309,4842,101606,48413,2451,"1991",24,1,"manufacturing"
"PL4698",1999,335,14542,3834,93725,50404,2451,"1991",24,1,"manufacturing"
"PL4698",2001,335,23223,5196,112146,50317,2451,"1991",24,1,"manufacturing"
"PL4704",1998,582,604,724,6011,2606,4030,"1988",40,1,"manufacturing"
"PL4708",1999,575,3537,3042,10549,9214,2811,"1973",28,1,"manufacturing"
"PL4708",2000,600,3988,2897,15441,10477,2811,"1973",28,1,"manufacturing"
"PL4708",1998,805,3574,3387,20068,10834,2811,"1973",28,1,"manufacturing"
"PL4715",2000,309,11603,4022,55867,45760,1596,"1848",15,1,"manufacturing"
"PL4715",1999,308,9977,4031,47713,47543,1596,"1848",15,1,"manufacturing"
"PL4715",1998,331,10481,3341,47693,45044,1596,"1848",15,1,"manufacturing"
"PL4720",1998,1181,6918,5034,26194,13277,2873,"1957",28,1,"manufacturing"
"PL4720",2001,930,6085,5588,29051,13211,2873,"1957",28,1,"manufacturing"
"PL4722",1999,469,3975,3376,20470,6166,4521,"1950",45,1,"manufacturing"
"PL4722",1997,572,5254,3055,22655,9917,4521,"1950",45,1,"manufacturing"
"PL4722",2001,435,3721,3257,15142,7433,4521,"1950",45,1,"manufacturing"
"PL4722",2000,435,3740,3397,17645,6783,4521,"1950",45,1,"manufacturing"
"PL4722",1998,492,4142,3504,23741,8252,4521,"1950",45,1,"manufacturing"
"PL4722",1996,536,4092,2654,20138,10452,4521,"1950",45,1,"manufacturing"
"PL4728",2001,451,4572,2714,13133,26014,4030,"1945",40,1,"manufacturing"
"PL4731",2000,110,6376,861,30132,18887,5248,"1989",52,2,"services"
"PL4731",1999,107,6595,784,26914,20018,5248,"1989",52,2,"services"
"PL4731",1998,110,7218,794,30444,27819,5248,"1989",52,2,"services"
"PL4731",1997,141,11272,812,50663,21842,5248,"1989",52,2,"services"
"PL4731",2001,110,6570,900,41244,18493,5248,"1989",52,2,"services"
"PL4731",1996,120,8903,711,43656,16042,5248,"1989",52,2,"services"
"PL4738",1997,351,4433,2706,8140,4798,6311,"1991",63,2,"services"
"PL4738",2000,322,5191,3739,7952,5109,6311,"1991",63,2,"services"
"PL4738",1998,345,4986,3089,8845,5023,6311,"1991",63,2,"services"
"PL4738",2001,322,5284,4091,8437,6092,6311,"1991",63,2,"services"
"PL4743",1997,839,954,2100,8337,6895,1717,"1889",17,1,"manufacturing"
"PL4751",1998,929,6121,5088,32825,24350,1582,"1933",15,1,"manufacturing"
"PL4752",2000,132,3227,1552,42631,16050,5147,"1993",51,2,"services"
"PL4752",1998,129,2150,1114,34725,10595,5147,"1993",51,2,"services"
"PL4752",1997,118,1693,907,30972,11885,5147,"1993",51,2,"services"
"PL4752",1996,110,1319,925,27431,9262,5147,"1993",51,2,"services"
"PL4756",2000,1200,4971,4159,11592,4625,1822,"1959",18,1,"manufacturing"
"PL4756",1997,1218,3718,2984,9197,3665,1822,"1959",18,1,"manufacturing"
"PL4756",1998,1184,4132,3362,10623,4291,1822,"1959",18,1,"manufacturing"
"PL4760",1998,862,7782,4464,27383,21696,3310,"1991",33,1,"manufacturing"
"PL4760",1999,947,7920,4940,26399,21284,3310,"1991",33,1,"manufacturing"
"PL4760",2001,809,12125,7604,39385,24434,3310,"1991",33,1,"manufacturing"
"PL4760",1997,850,6777,3817,24931,21340,3310,"1991",33,1,"manufacturing"
"PL4760",2000,809,7663,4842,25762,18127,3310,"1991",33,1,"manufacturing"
"PL4763",1997,1617,4512,3718,9230,20142,2940,"1917",29,1,"manufacturing"
"PL4763",1999,1162,4684,3924,7591,20434,2940,"1917",29,1,"manufacturing"
"PL4767",2000,3330,30175,18779,171826,117082,3614,"1990",36,1,"manufacturing"
"PL4775",2001,249,1434,1332,4578,2329,3150,"1963",31,1,"manufacturing"
"PL4775",2000,249,1933,1316,5751,2437,3150,"1963",31,1,"manufacturing"
"PL4777",2001,69,664,382,7702,1713,5010,"1990",50,2,"services"
"PL4777",1999,67,687,351,9889,1713,5010,"1990",50,2,"services"
"PL4777",2000,69,630,393,8508,1514,5010,"1990",50,2,"services"
"PL4782",2000,160,619,513,1171,779,2971,"1978",29,1,"manufacturing"
"PL4784",2001,235,2009,1456,4965,3403,2862,"1966",28,1,"manufacturing"
"PL4784",1999,231,1798,1208,4379,2518,2862,"1966",28,1,"manufacturing"
"PL4784",2000,235,1932,1313,4717,3087,2862,"1966",28,1,"manufacturing"
"PL4784",1998,243,1878,1138,5287,2832,2862,"1966",28,1,"manufacturing"
"PL4790",2000,180,1557,1139,5875,3675,2923,"1960",29,1,"manufacturing"
"PL4828",1999,77,151,392,2889,525,1561,"1976",15,1,"manufacturing"
"PL4828",1996,100,361,278,5296,1714,1561,"1976",15,1,"manufacturing"
"PL4828",2000,60,282,300,2034,550,1561,"1976",15,1,"manufacturing"
"PL4828",1997,132,1019,526,7286,1506,1561,"1976",15,1,"manufacturing"
"PL4851",1999,176,518,576,2185,1744,6321,"1992",63,2,"services"
"PL4851",2000,155,263,286,1097,1437,6321,"1992",63,2,"services"
"PL4861",2000,110,788,692,2682,763,4521,"1955",45,1,"manufacturing"
"PL4861",1999,110,570,535,1793,451,4521,"1955",45,1,"manufacturing"
"PL4862",2000,410,2162,1924,13017,5425,3612,"1992",36,1,"manufacturing"
"PL4863",1999,754,3711,2207,62472,12655,5141,"1990",51,2,"services"
"PL4863",1997,472,2509,1103,47196,8206,5141,"1990",51,2,"services"
"PL4863",2001,667,3941,2620,51405,15508,5141,"1990",51,2,"services"
"PL4863",1998,578,3647,1592,57160,12342,5141,"1990",51,2,"services"
"PL4863",2000,667,3356,2341,51342,12229,5141,"1990",51,2,"services"
"PL4866",2000,580,12778,5872,52360,42553,1588,"1993",15,1,"manufacturing"
"PL4866",1999,580,9771,4876,48994,38822,1588,"1993",15,1,"manufacturing"
"PL4866",1998,546,7371,3983,47254,36056,1588,"1993",15,1,"manufacturing"
