year	id	EMPL	AV	STAF	TURN	TOAS
1999	PL2154	36	658	275	5126	3576
1999	PL21545	80				
1999	PL21547	210				
1999	PL21556	46				
1999	PL21557	30				
1999	PL21559	25				
1999	PL21562	30				
1999	PL21563	44			3828	2297
1999	PL21566	14			803	193
1999	PL21568	27	737	568	7791	2514
1999	PL21569	55			13801	9601
1999	PL21574	220			6276	5137
1999	PL21575	71				
1999	PL21576	18				
1999	PL21579	30				
1999	PL2158	3278	10307	16952	98540	79199
1999	PL21587	45				
1999	PL21608	20				
1999	PL21609	45			511	1675
1999	PL21611	1				
1999	PL21629	76			8107	16282
1999	PL21630	110	-72	1017	6446	12686
1999	PL21634	155	678	653	17770	25565
1999	PL21640	1079				
1999	PL21641	1750			142571	98287
1999	PL21647	40			4901	1549
1999	PL21652	68	891	334	2167	2166
1999	PL21654	12				
1999	PL21658	109				
1999	PL21659	54	490	227	10795	5232
1999	PL21667					131199
1999	PL2167	799			11139	5792
1999	PL21672	43	-516	507	4623	1488
1999	PL21677	60				
1999	PL21681	220				
1999	PL21694	256	1459	983	14531	3486
1999	PL21696	211		1006	4882	1032
1999	PL21699	250			7200	1466
1999	PL21704	43	1042	491	6759	3643
1999	PL21705	163				
1999	PL21708	155			19411	13155
1999	PL21709	423	7965	3951	37405	13832
1999	PL21710	329	2268	1350	7347	1271
1999	PL21711	163				
1999	PL21712	49				
1999	PL21715	124		1057	5134	1738
1999	PL21728	149		675	4218	1381
1999	PL21730	32		144	5992	4564
1999	PL21735	20				
1999	PL21739	363			14722	17260
1999	PL21741	23				
1999	PL21742	224	2669	2729	46389	19537
1999	PL2175	861			7461	12721
1999	PL21753	12		69	945	300
1999	PL21766	519	9257	4068	89987	27921
1999	PL21768	201				
1999	PL21770	100				
1999	PL21772	11	25	20	454	122
1999	PL21774	140	563	529	3466	3480
1999	PL21775	108			4660	2774
1999	PL21776	26				
1999	PL21778	11				
1999	PL21782			1811	4694	3258
1999	PL21785	30				
1999	PL21803	433	-1169	1353	23632	10169
1999	PL21811	14				
1999	PL21816	130				
1999	PL21819	10				
1999	PL21823	290				
1999	PL21831	65				
1999	PL21832	13				
1999	PL2185	882			53873	74414
1999	PL21850	72			4079	2051
1999	PL2187	702			29700	65140
1999	PL21873	55	530	501	8902	3153
1999	PL21875	50				
1999	PL2189	40				
1999	PL21908	26	218	202	6163	2037
1999	PL2191	727			20207	13544
1999	PL2192	84			9589	7915
1999	PL21921	77			2553	2239
1999	PL21924	26				
1999	PL21927	28	1465	637	11920	4924
1999	PL21929	31	2109	286	4624	4615
1999	PL21934	50				
1999	PL21935	38		93	2344	609
1999	PL21944	4				
1999	PL21949	59				
1999	PL21955	4				
1999	PL21957	13			639	374
1999	PL21959	535				
1999	PL21969	100			2406	954
1999	PL2197	160				
1999	PL21980	60		204	4624	2423
1999	PL21981	14				
1999	PL21986	30			1538	742
1999	PL21989	416	2113	1567	4657	3976
1999	PL21993	22			16566	3317
1999	PL21995	60		502	11785	4194
1999	PL21998	80				
1999	PL22009	16				
1999	PL22026	5	69	28	1832	9269
1999	PL22031	3	-2994	163	523	29189
1999	PL22032	25				
1999	PL22034	21				
1999	PL22047	600				
1999	PL22052	228		1047	2866	1649
1999	PL22053	47		163	8424	1901
1999	PL22064		-283	226	809	658
1999	PL22070	424	3046	2284	9816	3846
1999	PL22072	10	1864	55	4644	24945
1999	PL22073	26	253	245	4815	2955
1999	PL22076	50				
1999	PL22085	170				
1999	PL22086	60		358	35538	8296
1999	PL22087	20				
1999	PL22094	23				
1999	PL22112	123			8966	7682
1999	PL22118	400				
1999	PL22124	163	-1434	1853	25208	4464
1999	PL22127	130				
1999	PL22132	36	968	365	10693	2239
1999	PL22140	64		242	4827	1315
1999	PL22142	80	1100	471	4150	557
1999	PL22144	15				
1999	PL22149	291	1316	902	9359	8871
1999	PL22163	20		142	705	1062
1999	PL22165	54	746	552	5827	3332
1999	PL22174	12				
1999	PL22175	5				
1999	PL22178	4				
1999	PL2218	65				
1999	PL22180	223		1133	7742	3470
1999	PL22182	225	2893	1471	61154	9749
1999	PL22183	43	610	253	3539	4540
1999	PL22184	3				
1999	PL22186	54		271	7115	1725
1999	PL22190	14				
1999	PL22192	12			911	299
1999	PL22203	16				
1999	PL22206	12				
1999	PL22207	13				
1999	PL22209	203		2252	20632	9326
1999	PL22212	150	1294	977	20999	7997
1999	PL22214	119	793	602	1743	1139
1999	PL22227	215	9672	1856	59491	24081
1999	PL2223	13		89	2616	3107
1999	PL22231	17	529	82	7108	3400
1999	PL22236	223	2757	1351	10344	13970
1999	PL22240	64	2213	852	6805	5951
1999	PL22242	22				
1999	PL22243	71				
1999	PL22253	20				
1999	PL22254	67				
1999	PL22258	75	971	396	5599	4388
1999	PL22260	9				
1999	PL22264	26				
1999	PL22266	1109			73297	43564
1999	PL22267	3				
1999	PL22269	100	817	590	3642	3734
1999	PL22272	294				
1999	PL22273	14				
1999	PL22277	67	757	519	5700	2143
1999	PL2228	282			136186	48387
1999	PL22293	262	1608	1021	5893	3011
1999	PL22295	10				
1999	PL22313	46	1664	1064	11456	6716
1999	PL22314	148			4685	7130
1999	PL22319	241				
1999	PL22327	25			1128	430
1999	PL22328	68				
1999	PL22332	343				
1999	PL22339	100				
1999	PL22341	223			15312	7591
1999	PL22342	143				
1999	PL22348	51	-8162	1164	6524	23591
1999	PL22351	40				
1999	PL22353	14				
1999	PL22355	98	1755	477	3571	2741
1999	PL22364	119			1542	1525
1999	PL22365	181			13182	3768
1999	PL2237	610	10364	4308	41032	49993
1999	PL22372	4				
1999	PL22375	100	371	332	1948	454
1999	PL22377	17			6299	8123
1999	PL22378	73			6600	1195
1999	PL22380	9				
1999	PL22381	25			4072	2559
1999	PL22383	119	657	636	3422	1592
1999	PL22386	30	572	160	3179	905
1999	PL22387	3				
1999	PL22388	15				
1999	PL22389	35				
1999	PL22393	27		187	9621	1971
1999	PL22401	480				
1999	PL22406	45				
1999	PL22413	25				
1999	PL22414	85	739	445	9716	2397
1999	PL22422	160	2174	1217	17431	15951
1999	PL2243	53			2961	10267
1999	PL22432	92	1769	777	8102	3785
1999	PL22433	50				
1999	PL22436	5		3	576	6995
1999	PL22437	173			2200	1307
1999	PL22439	200	1409	1348	20116	5259
1999	PL22446	96		558	7996	3076
1999	PL22447	100	477	266	4089	5144
1999	PL22448	33				
1999	PL22449	10				
1999	PL22450	45				
1999	PL22453	20		115	270	105
1999	PL22454	72				
1999	PL22456	25			838	412
1999	PL22457	13				
1999	PL22466	129			2713	520
1999	PL22468	50				
1999	PL22474	347				
1999	PL22475	48			1942	712
1999	PL22476	24				
1999	PL22477	74			9103	4980
1999	PL22478	50		913	13661	8362
1999	PL22481	2				
1999	PL22490	83	1197	1093	7801	3457
1999	PL22494	5				
1999	PL22498	109	1513	933	2979	1477
1999	PL22504	151				
1999	PL22506	14		81	2524	1004
1999	PL22508	3				
1999	PL2251	180		2114	56995	16754
1999	PL22510	35	458	196	4258	2137
1999	PL22514	18			2095	946
1999	PL22515	110	579	370	2254	1044
1999	PL22517	105	774	575	17637	3855
1999	PL22519	29				
1999	PL22520	3				
1999	PL22522	270	5868	5626	33838	8879
1999	PL22525	33	312	272	2899	1483
1999	PL22526	4			11443	3720
1999	PL22530	52	324	308	5344	3693
1999	PL22531	5	141	37	1143	440
1999	PL22540	20			1912	332
1999	PL22543	58				
1999	PL22545	5				
1999	PL22551	31		76	649	197
1999	PL22555	130	1866	940	7554	2537
1999	PL22562	7			1254	282
1999	PL22566	14				
1999	PL22572	950	11132	7411	25341	34279
1999	PL22578	26				
1999	PL22580	393		1593	36728	12147
1999	PL22586	20				
1999	PL22588	30			1256	334
1999	PL22591	35				
1999	PL22593	7				
1999	PL22594	50			5449	4311
1999	PL22595	144		1051	11922	9767
1999	PL22597	429				
1999	PL22602	64				
1999	PL22603	6				
1999	PL22604	160		912	6719	5200
1999	PL22606	115				
1999	PL22607	80	2373	804	17599	3729
1999	PL22615	2				
1999	PL22617	27				
1999	PL22621	61	800	262	3449	3183
1999	PL22623	26	228	188	1437	513
1999	PL22624	152		891	12100	5108
1999	PL22625				2	2069
1999	PL22627	68	769	575	19920	5537
1999	PL22628	31				
1999	PL22633	109	480	344	3639	1047
1999	PL22635	3				
1999	PL22636	19		172	16999	2791
1999	PL22646	20				
1999	PL22648	88				
1999	PL22650	13				
1999	PL22656	55		246	3336	1250
1999	PL22659	30				
1999	PL22662	38		99	1800	907
1999	PL22665	5				
1999	PL22668	300				
1999	PL22672	30				
1999	PL22675	36				
1999	PL22678	96			5055	1168
1999	PL22681	6				
1999	PL22684	106			2626	1744
1999	PL22686	64		48	221	2318
1999	PL22690	100				
1999	PL22692	17				
1999	PL22694	32				
1999	PL22696	35				
1999	PL22699	34				
1999	PL2270	2575			26953	19786
1999	PL22707	5				
1999	PL22709	108				
1999	PL22710	163	863	782	2238	1236
1999	PL22713				3250	25114
1999	PL22719	110				
1999	PL22723	60				
1999	PL22725	20				
1999	PL22727	240			2630	8279
1999	PL22728	150				5941
1999	PL22730	115	519	265	2170	2627
1999	PL22735	133				
1999	PL22739	2888	58829	32261	357697	163758
1999	PL2274	6	56	43	64	297
1999	PL22740	50				
1999	PL22743	5				
1999	PL22744	35	444	164	4123	5158
1999	PL22747	500	3237	2904	12136	4348
1999	PL22749	10				
1999	PL22751	200				
1999	PL22756	54				
1999	PL22760	12				
1999	PL22766	11				
1999	PL22767	6			177496	56576
1999	PL22768	144	893	324	3026	7381
1999	PL22772	17		98	1811	812
1999	PL22779	52				
1999	PL22801	800	5498	3489	18123	8109
1999	PL22802	68				
1999	PL22803	12				
1999	PL22809	500				
1999	PL22810	200	4025	970	13149	5027
1999	PL22812	105		620	3310	740
1999	PL22813	8				
1999	PL22814	90				
1999	PL22818	105	1160	784	4666	2909
1999	PL22819	21		161	4173	788
1999	PL22821	23				
1999	PL22822	13				
1999	PL22827	101				
1999	PL22830	63		636	713	4121
1999	PL22838	60				
1999	PL22839	10				
1999	PL22842				15938	351794
1999	PL22843	16	647	238	8175	3735
1999	PL22848	70	532	301	2311	2699
1999	PL22851	102			5125	1633
1999	PL22855	20		108	1369	834
1999	PL22858	4			2203	382
1999	PL22859	9				
1999	PL22864	7		23	1876	247
1999	PL22867	2				
1999	PL22870	3				
1999	PL22872	60	2711	1019	24711	4571
1999	PL22877	47		303	4488	1167
1999	PL22883	100			8377	3393
1999	PL22885	120				
1999	PL22886	17				
1999	PL22888	6			5673	2024
1999	PL22889	50			1060	485
1999	PL22890	27		108	1740	641
1999	PL22894	18				
1999	PL22895	20				
1999	PL22896	270	2929	1445	5970	4773
1999	PL22897	70	1364	645	4346	7684
1999	PL22904	25				
1999	PL22905	9				
1999	PL22906	108	2975	1140	17266	12817
1999	PL22907	187		1726	98835	23989
1999	PL22908	37				
1999	PL2291	717			13427	28300
1999	PL22910	20	137	64	4830	1738
1999	PL22911	20				
1999	PL22912	1077			43837	11791
1999	PL22920	30				
1999	PL22921	261				
1999	PL22923	11			2421	696
1999	PL22925	12		77	652	321
1999	PL22929	70				
1999	PL22931	10		28	2880	471
1999	PL22932	250	1330	1344	2409	763
1999	PL22933	2				
1999	PL22934	20				
1999	PL22935	15				
1999	PL22936	270				
1999	PL22937	18				
1999	PL22938	12				
1999	PL22939	21				
1999	PL22940	58			8599	1061
1999	PL22941	6				
1999	PL22945	44				
1999	PL22946	30			1251	1008
1999	PL22948	34				
1999	PL22949	19			259	131
1999	PL2295	163	1752	1981	6539	3789
1999	PL22953	50				
1999	PL22954	8				
1999	PL22955	26				
1999	PL22958	25				
1999	PL22961	14		6	1023	55
1999	PL22962	22				
1999	PL22963	10				
1999	PL22964	120			12641	8228
1999	PL22965	20				
1999	PL22966	32				
1999	PL22969	19				
1999	PL22970	13		39	757	218
1999	PL22972	12				
1999	PL22975	11				
1999	PL22978	60				
1999	PL22979	1			12	10
1999	PL2298	4632			296292	337461
1999	PL22988	36	118	158	530	748
1999	PL22989	28	83	132	499	56
1999	PL22990	65		174	867	276
1999	PL22991	23				
1999	PL22993	190	728	467	21315	1746
1999	PL22994	20				
1999	PL22998	22			786	448
1999	PL23000	100				
1999	PL23002	11				
1999	PL23004	20		203	6894	20097
1999	PL23005	16				
1999	PL23006	20				
1999	PL23008	11				
1999	PL23009	19				
1999	PL23010	50				
1999	PL23011	30				
1999	PL23012	24				
1999	PL23013	18				
1999	PL23014	5				
1999	PL23015	1				
1999	PL23018	9			881	481
1999	PL23020	12				
1999	PL23021	6			801	332
1999	PL23023	11				
1999	PL23024	110				
1999	PL23027	16				
1999	PL23028	15				
1999	PL23033	25				
1999	PL23035	42				
1999	PL23037	9				
1999	PL23043	36				
1999	PL23044	5			537	136
1999	PL23046	20				
1999	PL23047	3				
1999	PL23048	13				
1999	PL23049	35				
1999	PL23050	30		55	1344	753
1999	PL23051	28	661	143	3304	1598
1999	PL23052	15				
1999	PL23054	12		35	304	126
1999	PL23057	46				
1999	PL23058	26				
1999	PL23060	34	230	111	15111	751
1999	PL23063	360				
1999	PL23065	53				
1999	PL23067	166	643	590	1532	1859
1999	PL23068	129	2448	803	7989	36087
1999	PL23069	5			2533	560
1999	PL23073	70				
1999	PL23075	70				
1999	PL23077	20				
1999	PL23078	5		3	238	52
1999	PL23079	75				
1999	PL23080	4				
1999	PL23081	80				
1999	PL23082	46		578	17708	5377
1999	PL23083	24				
1999	PL23084	45			833	371
1999	PL23086	9		46	864	345
1999	PL23087	8	44	20	723	476
1999	PL23088	20				
1999	PL23090	39	584	357	2217	1182
1999	PL23091	80				
1999	PL23094	19				
1999	PL2310	800			112523	53975
1999	PL23101	300		1153	13222	3302
1999	PL23102	250	1437	1151	17533	18597
1999	PL23108	25	579	363	4917	873
1999	PL23109	50				
1999	PL23110	1200			3613	35059
1999	PL23112	12			1401	579
1999	PL23113	80				
1999	PL23119	160				
1999	PL23123	56				
1999	PL23124	56				
1999	PL23127	121		334	9874	5818
1999	PL2313	186				
1999	PL23135	17			3516	879
1999	PL23140	28				
1999	PL23141	3				
1999	PL23143	55	445	251	1915	1424
1999	PL23144	25		38	1579	869
1999	PL23146	28				
1999	PL23147	21				
1999	PL23148	126				
1999	PL23149	10				
1999	PL23152	8				
1999	PL23153	6				
1999	PL23155	11				
1999	PL23157	6		15	779	283
1999	PL23158	10			535	75
1999	PL23159	20				
1999	PL23165	4				
1999	PL23166	69	633	488	3267	2795
1999	PL23168	4				
1999	PL23169	12				
1999	PL23170	3				
1999	PL23173	90				
1999	PL23176	5	25	26	278	146
1999	PL23178	78		416	4096	1678
1999	PL23179	45	746	366	5818	2073
1999	PL23180	107				
1999	PL23181	6		66	355	61
1999	PL23182	8			48	83
1999	PL23183	5				
1999	PL23184	3				
1999	PL23186	8				
1999	PL23187	4			539	264
1999	PL23188	6				
1999	PL23189	2				
1999	PL23191	13				
1999	PL23192	35				
1999	PL23197	25				
1999	PL23198	2				
1999	PL23199	10				
1999	PL23200	20				
1999	PL23203	45		77	5694	1653
1999	PL23206	10				
1999	PL23207	40				
1999	PL23211	6				
1999	PL23212	20				
1999	PL23213	1				
1999	PL23216	280	1218	475	12158	3771
1999	PL23217	5		19	2758	207
1999	PL23218	150	1245	739	9333	6867
1999	PL23219	44			2361	624
1999	PL23220	3				
1999	PL23221	50				
1999	PL23222	5				
1999	PL23223	15				
1999	PL23225	15			677	263
1999	PL23226	140		667	7753	2121
1999	PL23228	250				
1999	PL23230	44				
1999	PL23238	34				
1999	PL23242	12				
1999	PL23243	61		249	2741	1270
1999	PL23245	4				
1999	PL23247	6				
1999	PL23249	46	240	244	435	237
1999	PL23250	9		33	4652	698
1999	PL23251	165				
1999	PL23254	43		104	696	768
1999	PL23255	204	924	864	2490	845
1999	PL23257	10			1375	270
1999	PL23259	15			3736	1587
1999	PL23260	14	232	173	1157	427
1999	PL23261	680			14621	33889
1999	PL23262	50	947	293	2589	4113
1999	PL23263	83		389	1004	367
1999	PL23264	5		8	142	92
1999	PL23267	10				
1999	PL23269	4				
1999	PL23270		20925	1507	108395	45607
1999	PL23272	9				
1999	PL23273	100				
1999	PL23274	13				
1999	PL23275	210				
1999	PL23277	1				
1999	PL23278	10				
1999	PL23279	5		4	1741	68
1999	PL23292	7				
1999	PL23293	6				
1999	PL23295	8			197	177
1999	PL23297	367		417	3382	2409
1999	PL23298	15				
1999	PL23299	164				
1999	PL23300	5				
1999	PL23302	26				
1999	PL23305	7			245	73
1999	PL23306	7		195	414	100
1999	PL23310	20			3457	743
1999	PL23311	10			104	39
1999	PL23312	20	-1537	316	5943	4125
1999	PL23313	60				
1999	PL23314	35	-4400	982	5576	13676
1999	PL23316	122				
1999	PL23319	8	-198	117	5559	1996
1999	PL23320	9				
1999	PL23322	30				
1999	PL23323	81	408	261	1566	671
1999	PL23324	15				
1999	PL23325	65				
1999	PL23326	7			2758	190
1999	PL23329	10			20	3
1999	PL23330	17				
1999	PL23332	53				
1999	PL23333			126	838	2591
1999	PL23335	10			828	5850
1999	PL23336	153				
1999	PL23340				2609	165
1999	PL23341	7			110	79
1999	PL23343	7				
1999	PL23344	18				
1999	PL23345	1		3	90	471
1999	PL23346	15				
1999	PL23348	251				
1999	PL23351	16				
1999	PL23355	5			650	251
1999	PL23358	18				
1999	PL23359	170			2025	617
1999	PL23361	51			2536	1430
1999	PL23362	9		17	1011	150
1999	PL23369	85				
1999	PL23370	6				
1999	PL23372	12				
1999	PL23373	204	936	746	3173	761
1999	PL23375	6				
1999	PL23377	8				
1999	PL23378			22	206	23
1999	PL23381	159				
1999	PL23382	10	142	39	1200	478
1999	PL23386				807	742
1999	PL23387	17				
1999	PL23390	100				
1999	PL23391	15				
1999	PL23392	2				
1999	PL23393	5			2449	525
1999	PL23395	3				
1999	PL23396	25		60	1685	672
1999	PL23398					3
1999	PL23399	15				
1999	PL23401	2				
1999	PL23402	6				
1999	PL23403	76			1753	800
1999	PL23404	25				
1999	PL23405	16		257	1567	882
1999	PL23408	20				
1999	PL23411	1				
1999	PL23412	117			1172	2075
1999	PL23413			64	2615	1943
1999	PL23414	12			517	160
1999	PL23416	26				
1999	PL23418					118
1999	PL23419	26				
1999	PL23420	6			772	146
1999	PL23421	30				
1999	PL23422	10				
1999	PL23423	28				
1999	PL23430	4	164	39	1294	340
1999	PL23431	50				
1999	PL23432	50				
1999	PL23433	15				
1999	PL23434	2				
1999	PL23435			185	1605	424
1999	PL23440	3				
1999	PL23441	104	1855	358	5539	2295
1999	PL23442				1022	74
1999	PL23443	7				
1999	PL23444	12				
1999	PL23446	6				
1999	PL23448				247	135
1999	PL23451	44				
1999	PL23453	8				
1999	PL23454	9				
1999	PL23456	50				
1999	PL23457	140				
1999	PL23458	55				
1999	PL23459	182	1196	796	17527	4870
1999	PL23460	110				
1999	PL23461				13186	3853
1999	PL23464	6				
1999	PL23468	70	136	172	1096	640
1999	PL23470	10				
1999	PL23472	48				
1999	PL23475	170	2086	1809	10075	1780
1999	PL23476	75				
1999	PL23478	30			1199	261
1999	PL23480	44				
1999	PL23481	10	1149	836	17486	7769
1999	PL23482	50				
1999	PL23484	70				
1999	PL23485	97				
1999	PL23487	40				
1999	PL23488	38				
1999	PL23489	9				
1999	PL2349	47			9426	3215
1999	PL23492	52				
1999	PL23496	15		58	170	99
1999	PL23500	3		1	8	20
1999	PL23501	4				
1999	PL23503	13				
1999	PL23504	2				
1999	PL23505	15	568	221	3228	752
1999	PL23506	67			3111	4507
1999	PL23508	21				
1999	PL23509	45				
1999	PL23510	60				
1999	PL23511				254	93
1999	PL23512	30	463	312	6652	3214
1999	PL23514	13				
1999	PL23518	94				
1999	PL23519	50				
1999	PL23520	16			1369	1717
1999	PL23521	38			1249	865
1999	PL23522	9			124	56
1999	PL23523	50				
1999	PL23526	4				
1999	PL23527	5				
1999	PL23530	50				
1999	PL23532	7				
1999	PL23534	23				
1999	PL23535	25				
1999	PL23537	9				
1999	PL23538	5				
1999	PL23541	37				
1999	PL23543	6				
1999	PL23551	17				
1999	PL23553	17				
1999	PL23556	120				
1999	PL23560	111				
1999	PL23562	68				
1999	PL23563					0
1999	PL23567	4				
1999	PL23568	4				
1999	PL23569	3				
1999	PL23570	80			2711	1095
1999	PL23571	40				
1999	PL23572	102			1225	342
1999	PL23574	7				
1999	PL2358	1085			26082	16667
1999	PL23581	28				
1999	PL23583	5				
1999	PL23584	150				
1999	PL23585	3				
1999	PL23587	13				
1999	PL23588	19				
1999	PL23589				1064	221
1999	PL23591	24				
1999	PL23594	4				
1999	PL23597	6				
1999	PL23598	100				
1999	PL23599	7				
1999	PL23602				1667	633
1999	PL23606	3				
1999	PL23609	141			1174	276
1999	PL23610	33				
1999	PL23612	11			324	472
1999	PL23614	40				
1999	PL23616	50				
1999	PL23619	3				
1999	PL23625	60		138	1323	345
