id	dateofincorporation	nacerev1primarycode
PL23143	1993	130
PL23144	1999	5248
PL23146	1994	1822
PL23147	1993	5170
PL23148	1999	5147
PL23149	1992	5170
PL23150	1999	2523
PL23152	1994	2222
PL23153	1999	2420
PL23154	2000	1533
PL23155	1992	7481
PL23157	1998	5170
PL23158	1991	5170
PL23159	1990	5170
PL23165	1998	5170
PL23166	1998	2020
PL23168	1993	5144
PL23169	1996	2030
PL23170	1990	5141
PL23173	1997	2811
PL23176	1998	5144
PL23178	1992	4525
PL23179	1992	5153
PL23180	1997	5010
PL23181	1991	7440
PL23182	1999	2524
PL23183	1988	5170
PL23184	1997	5170
PL23186	1995	2682
PL23187	1990	5170
PL23188	1996	5170
PL23189	1998	5030
PL23191	1982	5170
PL23192	1992	5170
PL23197	1994	3614
PL23198	1999	5131
PL23199	1994	5170
PL23200	1991	5170
PL23203	1992	5153
PL23206	1996	2523
PL23207	1992	2875
PL23208	1998	2811
PL23211	1997	3614
PL23212	1995	2812
PL23213	1992	5030
PL23216	1991	1511
PL23217	1994	5170
PL23218	1998	1513
PL23219	1980	1551
PL23220	1990	5170
PL23221	1995	2811
PL23222	1996	5170
PL23223	1990	5170
PL23225	1994	5170
PL23226	1887	1551
PL23228	1990	2666
PL23230	1995	5170
PL23238	1996	7250
PL23242	1993	5170
PL23243	1989	5144
PL23245	1997	5170
PL23246	2000	2523
PL23247	1993	5170
PL23249	1946	7420
PL23250	1995	5170
PL23251	1999	4521
PL23254	1994	2524
PL23255	1992	3611
PL23257	1995	5146
PL23259	1997	5170
PL23260	1992	2875
PL23261	1997	2524
PL23262	1998	5134
PL23263	1993	4531
PL23264	1992	2522
PL23267	1996	5153
PL23269	1991	5170
PL23270	1992	5050
PL23272	1997	5170
PL23273	1991	1920
PL23274	1993	5170
PL23275		5141
PL23277	1998	5170
PL23278	1993	7031
PL23279	1997	5124
PL23292	1993	5170
PL23293	1991	5227
PL23295	1997	5139
PL23296	2000	5170
PL23297	1999	3614
PL23298	1998	5138
PL23299		1533
PL23300	1995	5170
PL23301	2000	1533
PL23302	1995	5030
PL23304	1997	5170
PL23305	1996	5153
PL23306	1998	7220
PL23309	1987	5131
PL23310	1998	5153
PL23311	1997	2524
PL23312	1998	5155
PL23313	1995	5170
PL23314	1995	7220
PL23316	1995	2851
PL23319	1993	5121
PL2332	1990	5170
PL23320	1993	5170
PL23321	1984	1754
PL23322	1992	5121
PL23323	1995	3614
PL23324	1996	5170
PL23325	1996	4521
PL23326	1995	5132
PL23327	1996	3614
PL23329	1999	2030
PL23330	1996	5147
PL23332	1987	2413
PL23333	1996	9234
PL23334	1994	5134
PL23335	1998	2524
PL23336	1979	1724
PL23340	1997	5170
PL23341	1992	5170
PL23342	1999	5141
PL23343	1988	5144
PL23344	1992	5151
PL23345	1997	7414
PL23346	1986	2523
PL23348	1999	4010
PL23351	1997	2972
PL23354	1990	1822
PL23355	1991	4525
PL23358	1986	3614
PL23359	1950	3614
PL23360	1999	3002
PL23361	1991	5030
PL23362	1991	5138
PL23367	1994	5154
PL23369	1992	5151
PL23370	1998	2956
PL23372	1997	2523
PL23373	1992	3614
PL23374	1997	2523
PL23375	1991	5170
PL23377	1994	5154
PL23378	1997	9211
PL23381	1991	1822
PL23382	1996	5248
PL23386	1999	5170
PL23387	1992	6025
PL23388	1999	6025
PL23390	1996	1740
PL23391	1991	7482
PL23392	1987	5170
PL23393	1996	2812
PL23395	1998	2875
PL23396	1998	5170
PL23398	1998	7420
PL23399	1997	2523
PL23401	1999	4521
PL23402	1996	2524
PL23403	1993	3613
PL23404	1991	2222
PL23405	1991	5170
PL23406	1999	7020
PL23408	1995	5170
PL23410	2000	5170
PL23411	1995	5170
PL23412	1995	1740
PL23413	1992	2030
PL23414	1998	2523
PL23416	1993	5212
PL23418	1997	2222
PL23419	1989	5153
PL23420	1997	5155
PL23421	1990	1822
PL23422	1998	5170
PL23423	1992	7021
PL23424	1999	2875
PL23426	1996	2523
PL23427	1996	2812
PL23430	1997	6025
PL23431	1993	5170
PL23432	1998	3614
PL23433	1993	5153
PL23434	1998	5121
PL23435	1992	5153
PL23440	1998	5153
PL23441	1984	1533
PL23442	1997	2811
PL23443	1991	5244
PL23444	1999	3120
PL23445	1997	5170
PL23446	1995	5170
PL23447	1998	5170
PL23448	1999	2523
PL23449	2000	5153
PL23450	1989	5147
PL23451	1990	4522
PL23452	1997	5118
PL23453	1992	5170
PL23454	1998	5170
PL23456	1991	2030
PL23457	1949	2751
PL23458	1991	4521
PL23459	1994	2112
PL23460	1987	4521
PL23461	1998	5131
PL23462	1998	4533
PL23464	1997	5170
PL23465	1998	5153
PL23468	1999	2523
PL23469	1990	5170
PL23470	1994	5248
PL23472	1991	5131
PL23473	1999	2811
PL23474	1983	3430
PL23475	1994	2121
PL23476	1992	5155
PL23478	1990	2523
PL23479	2000	5153
PL23480	1999	2751
PL23481	1994	5212
PL23482	1988	1822
PL23484	1996	3614
PL23485	1993	4521
PL23486	2000	2875
PL23487	1993	2863
PL23488	1993	5154
PL23489	1998	2523
PL2349	1991	5170
PL23492	1979	1822
PL23495	2000	5153
PL23496	1991	3120
PL23497	1991	4521
PL23498	1999	3511
PL23499		4525
PL23500	1998	5134
PL23501	1997	5153
PL23503	1997	4522
PL23504	1999	6340
PL23505	1992	4521
PL23506	1997	3420
PL23508	1990	5248
PL23509	1998	7420
PL23510	1992	6021
PL23511	1998	1730
PL23512	1993	5154
PL23513	1999	5165
PL23514	1992	5147
PL23517	1994	5154
PL23518	1978	5170
PL23519	1988	5248
PL23520	1991	7020
PL23521	1999	2522
PL23522	1999	2874
PL23523	1992	1582
PL23524	1990	1511
PL23526	1991	5141
PL23527	1998	5141
PL23529	1983	5170
PL23530	1992	2522
PL23532	1999	2812
PL23533	1999	2122
PL23534	1995	4521
PL23535	1995	4521
PL23537	1998	5131
PL23538	1997	5131
PL23541	1995	2732
PL23543	1997	5144
PL23544	2000	3611
PL23551	1995	4533
PL23553	1989	4521
PL23554	1997	4521
PL23556	1990	2613
PL23557	2000	5170
PL23560	1950	2451
PL23561	2000	5246
PL23562	1993	1822
PL23563	1998	5131
PL23567	1997	5153
PL23568	1989	5212
PL23569	1990	5170
PL23570	1990	1581
PL23571	1989	1824
PL23572	1991	1581
PL23574	1990	5170
PL23575	1999	1581
PL23576	1993	5170
PL23578	1999	5030
PL2358	1973	1715
PL23581	1999	2932
PL23583	1998	5131
PL23584	1993	1511
PL23585	1999	2466
PL23586	2001	2523
PL23587	1997	7220
PL23588	1983	5030
PL23589	1998	5131
PL23591	1988	5248
PL23592	1998	7220
PL23593	1998	4533
PL23594	1994	5153
PL23597	1998	2523
PL23598	1999	1822
PL23599	1992	4533
PL23602	1996	2466
PL23603	2000	2112
PL23605	1999	5263
PL23606	1996	5131
PL23609	1998	3614
PL23610	1993	4521
PL23611	1997	2521
PL23612	1998	130
PL23614	1990	112
PL23615	2000	2112
PL23616	1998	2811
PL23619	1995	5131
PL23622	1994	5138
PL23623	2000	1571
PL23625	1996	3511
PL23626	1998	5154
PL23628	1999	5263
PL23629	1994	5134
PL23631	1997	5119
PL23632	1983	4533
PL23633	1997	5144
PL23634	1994	5248
PL23638	1993	5136
PL23639	1993	2874
PL23640	1998	5152
PL23641	1999	5153
PL23643	1997	2522
PL23644	1991	5170
PL23645	1994	5131
PL23646	1999	2521
PL23647	1999	7240
PL23649	1990	2211
PL23650	1997	5153
PL23651	1993	2522
PL23652	1989	4521
PL23654	1996	5153
PL23656	1983	2522
PL23657	1995	7414
PL23659	1990	5248
PL23660	1989	1822
PL23661	1996	5153
PL23664	1997	5170
PL23666	2000	2523
PL23667	1997	5170
PL23668	1991	5147
PL23670	1992	4525
PL23671	1991	5170
PL23674	1992	2522
PL23675	2000	1822
PL23676	1997	5141
PL23678	1989	2812
PL23680	1994	5248
PL23681	1992	5153
PL23682	1994	2416
PL23683	1992	2430
PL23685	2000	2733
PL23694	2000	5155
PL23697	2000	3542
PL23699	1999	2524
PL2370	1990	7440
PL23700	1990	6025
PL23702	1998	5121
PL23703	1998	5131
PL23704	1995	6340
PL23705	1999	5139
PL23706	1990	5248
PL23707	2000	2523
PL23709	2000	2414
PL23710	1996	5153
PL23712	2000	2523
PL23713	1995	5170
PL23714	1997	5248
PL23715	1999	1598
PL23717	1996	1754
PL23719	1992	2523
PL23720	1992	2661
PL23721	1991	5153
PL23730	2000	5244
PL23731	1992	6340
PL23732	1991	6025
PL23734	1982	1581
PL23735	1991	5147
PL23737	1990	6420
PL23739	1994	5248
PL23740	1989	5165
PL23741	1989	2875
PL23742	1998	5153
PL23743	1990	5153
PL23744	2001	2662
PL23745	1994	3120
PL23747	1998	3162
PL23748	1998	1594
PL23749	1992	5170
PL23750	1998	5141
PL23751	1993	1773
PL23755	1991	5530
PL23758	1990	1824
PL23759	2000	5153
PL23760	1995	1824
PL23763	1993	1771
PL23765	1993	2670
PL23767	1987	2222
PL23768	1978	5155
PL23769	2000	4521
PL23770	1999	2521
PL23773	1995	5165
PL23774	1996	2812
PL23775	1992	5155
PL23776	1995	2416
PL23777	1986	2811
PL23778	1990	3140
PL23779	1990	5153
PL23780	1983	2812
PL23781	1983	1751
PL23782	1992	5134
PL23783	1983	2521
PL23784	2000	5152
PL23785	1999	5170
PL23786	1996	2523
PL23787	1999	7240
PL23788	1999	4524
PL23792	1989	4534
PL23795	1999	5170
PL23796	1993	5153
PL23798	1991	5170
PL23800	1996	2521
PL23801	2000	3614
PL23804	1994	5170
PL23811	1990	5139
PL2382	1982	1822
PL2386	1988	2621
PL2396	1946	3110
PL2398	1977	2651
PL2403	1991	5155
PL2407	1989	5170
PL2419	1991	2112
PL2423	1965	5170
PL2433	1945	1822
PL2434		2221
PL2439	1988	1822
PL2448	1991	7440
PL2449	1991	5170
PL2463	1925	2452
PL2465	1991	5151
PL2473	1990	7020
PL2474	1990	2213
PL2482	1945	3511
PL2484	1990	1520
PL2494	1990	5170
PL2498	1989	5170
PL2500	1952	7310
PL2501	1946	3430
PL2502	1927	7414
PL2507	1990	3310
PL2508	1990	7420
PL2510	1951	1724
PL2517	1990	2522
PL2518	1991	3614
PL2520	1988	1581
PL2530	1990	2875
PL2546	1987	2630
PL2554	1937	2521
PL2561	1984	3330
PL2564	1989	5170
PL2571	1991	2413
PL2573		5138
PL2578	1951	2932
PL2583	1947	2912
PL2597	1945	2222
PL2598	1925	1600
PL2599	1840	2932
PL2606	1920	2940
PL2608	1991	1511
PL2609	1967	2112
PL2615	1950	2222
PL2623	1878	3110
PL2627	1989	2415
PL2631	1950	3110
PL2632	1992	2924
PL2634	1991	2932
PL2650	1949	5166
PL2651	1991	6330
PL2652	1845	1596
PL2654	1945	1551
PL2662	1990	5147
PL2674	1992	5170
PL2675	1879	2122
PL2680	1935	2441
PL2683	1990	5166
PL2691	1856	1596
PL2692	1851	3520
PL2697	1899	2121
PL2701	1991	1771
PL2703	1989	1822
PL2710	1902	2710
PL2717	1991	5151
PL2724	1991	6521
PL2726	1992	2222
PL2731	1919	2452
PL2735	1959	6323
PL2740	1901	2940
PL2745	1948	1822
PL2758	1945	1822
PL2771	1760	2122
PL2772	1950	1584
PL2777	1989	3340
PL2782	1992	2952
PL2783	1994	7420
PL2789	1991	5211
PL2803	1984	2452
PL2805	1990	4532
PL2809	1961	1551
PL2812	1989	2442
PL2817	1992	5170
PL2821	1990	4521
PL2823	1960	1511
PL2834	1816	1587
PL2837	1989	7020
PL2841	1890	2522
PL2842	1806	1596
PL2843	1951	2912
PL2846	1969	2621
PL2850	1991	2922
PL2852	1991	5139
PL2861	1982	1584
PL2867	1977	3310
PL2868	1822	2613
PL2870	1996	2613
PL2877	1992	3110
PL2884	1992	3350
PL2885	1980	2751
PL2886	1982	1584
PL2895	1887	2413
PL2900	1989	5153
PL2909	1990	6025
PL2912	1991	3330
PL2915	1951	2971
PL2916	1991	2212
PL2918	1986	2956
PL2926	1976	5121
PL2929	1991	2030
PL2932	1974	2613
PL2933	1933	2613
PL2935	1990	7420
PL2939	1809	2613
PL2943	1991	2212
PL2947		2511
PL2957		4521
PL2962	1991	5170
PL2966	1991	6025
PL2973	1991	5170
PL2974	1920	1533
PL2982	1990	1822
PL2988	1991	4521
PL2989	1950	9133
PL2995	1991	5010
PL2996	1945	3230
PL2997	1991	4521
PL3000		5170
PL30001	1991	6521
PL30002	1995	2871
PL30003	1995	2213
PL30004	1945	4521
PL30005	1993	5511
PL30006	1993	2211
PL30007	1995	4521
PL30008	1990	5170
PL30009	1884	1583
PL3001	1948	2621
PL30011	1949	7020
PL30013	1989	3663
PL30015	1990	2415
PL30016	1896	1583
PL30017	1899	4100
PL30018	1996	4030
PL30019	1872	1583
PL30020	1993	4521
PL30021	1992	4525
PL30022		5138
PL30023	1990	6523
PL30024	1990	5147
PL30025	1958	7032
PL30026	1975	7032
PL30027	1994	7032
PL30028	1989	5165
PL30029	1975	1511
PL3003	1949	3110
PL30030	1990	1754
PL30031		2414
PL30032	1990	5211
PL30033	1994	3611
PL30034	1983	2452
PL30035	1919	1583
PL30036	1847	1583
PL30037	1852	1583
PL30038	1990	1511
PL30040	1919	8030
PL30041	1991	5138
PL30042	1990	7032
PL30043	1884	1531
PL30044	1975	7032
PL30045	1992	1511
PL30046	1990	4532
PL30047	1954	1581
PL30048	1958	7032
PL30049	1991	5170
PL30050		7032
PL30051	1975	7032
PL30053	1991	7032
PL30054	1957	7032
PL30056	1993	7414
PL30057	1946	4521
PL30058	1993	130
PL30059	1984	1583
PL3006	1988	2615
PL30060	1912	1583
PL30063	1897	1583
PL30064	1993	5170
PL30066	1995	1551
PL30067	1955	4525
PL30069	1991	1594
PL30070	1850	1583
PL30071	1882	1583
PL30072	1981	7032
PL30074	1975	7032
PL30075	1961	7032
PL30077	1960	7032
PL30078	1945	5212
PL30079	1948	5227
PL30080	1948	8030
PL30081	1993	5146
PL30082	1948	1561
PL30083	1955	1511
PL30085	1975	7032
PL30086	1975	7032
PL30087	1975	7032
PL30088	1975	7032
PL30089	1975	7032
PL30090	1990	7032
PL30093	1992	3161
PL30096	1987	7032
PL30097	1982	6111
PL30098	1992	5530
PL30099	1364	8030
PL30100	1980	7032
PL30101	1989	5170
PL30102	1975	701
PL30105	1950	4521
PL30106	1982	5211
PL30107	1966	4030
PL30108	1992	5138
PL30109	1965	2952
PL30110	1993	5245
PL30112	1994	1711
PL30113	1990	2955
PL30115	1991	5170
PL30116	1990	5170
PL30117	1990	5155
PL30118	1980	124
PL30119	1992	5138
PL3012	1975	2952
PL30120	1992	2651
PL30121	1996	7031
PL30122	1847	1583
PL30123	1973	2924
PL30124	1994	3001
PL30125	1995	5151
PL30127		2924
PL30128	1991	5170
PL30129	1991	5170
PL30130	1994	5152
PL30131	1982	4534
PL30132	1992	5134
PL30133	1951	2010
PL30134	1993	5121
PL30135	1990	9220
PL30136	1991	5170
PL30138	1993	6312
PL30139	1991	7020
PL30140	1966	2951
PL30141	1975	1561
PL30142	1993	5010
PL30143	1993	1593
PL30144	1990	5154
PL30146	1945	3614
PL30147	1992	5170
PL30148	1991	4521
PL30149	1991	4100
PL3015	1947	2940
PL30150	1870	7020
PL30151		5151
PL30153	1991	6340
PL30154	1993	5010
PL30156	1990	2213
PL30157	1969	8030
PL30158	1993	5134
PL30159	1991	5170
PL30160	1990	1511
PL30161	1991	5030
PL30162	1953	4534
PL30163	1951	3430
PL30164	1995	4010
PL30165	1966	7032
PL30167	1946	5211
PL30168	1976	6025
PL30169	1994	5152
PL3017	1945	2956
PL30170	1987	7220
PL30171	1992	6340
PL30172	1990	5138
PL30173	1994	1512
PL30174	1321	1596
PL30175	1981	7032
PL30176	1950	8030
PL30177	1973	5010
PL30179	1985	1511
PL30180	1950	8030
PL30182	1991	5242
PL30183	1991	5170
PL30184	1974	5010
PL30185	1990	5145
PL30186	1911	2524
PL30187	1992	2951
PL30189	1995	2924
PL3019	1992	2441
PL30190	1990	5170
PL30191	1947	3161
PL30192	1992	5170
PL30194	1994	2840
PL30196	1991	1513
PL30197	1993	5155
PL30198	1975	7032
PL30199	1993	7414
PL30200	1991	5147
PL30201	1963	7032
PL30202	1988	5170
PL30203	1994	3430
PL30204	1982	7032
PL30205	1917	1910
PL30206	1995	8514
PL30207	1959	7032
PL30208	1991	2953
PL30209	1991	4521
PL3021	1991	5170
PL30210	1975	7032
PL30211	1880	1583
PL30212	1979	7032
PL30214	1957	7032
PL30215	1990	6312
PL30217	1945	3520
PL30218	1975	7032
PL30219	1970	8030
PL30221	1993	2521
PL30222	1981	7032
PL30223	1951	8030
PL30224	1975	7032
PL30225	1959	7032
PL30226	1958	7032
PL30227	1958	7032
PL30228	1980	1551
PL3023		3340
PL30230	1993	2522
PL30231	1975	7032
PL30232	1975	7032
PL30233	1979	7032
PL30234	1981	7032
PL30236	1866	1583
PL30237	1993	5170
PL30238	1991	5143
PL30239	1958	7032
PL30240	1975	7032
PL30241	1978	7032
PL30242	1945	8030
PL30243	1975	5523
PL30245	1989	5121
PL30246	1895	1583
PL30247	1995	5211
PL30248	1995	5151
PL30249	1995	5010
PL30251	1995	2940
PL30253	1991	9234
PL30254	1962	2020
PL30255	1994	6021
PL30256	1991	5146
PL30257	1991	2222
PL30258	1995	6720
PL30259	1992	5142
PL30260	1996	2442
PL30261	1989	5010
PL30262	1988	2830
PL30263	1991	5138
PL30264	1971	1513
PL30265	1992	2811
PL30266	1948	2010
PL30269	1990	1511
PL30270	1991	1552
PL30271	1992	5248
PL30272	1992	1533
PL30273	1991	5142
PL30274	1963	2613
PL30276	1991	5170
PL30277	1858	1583
PL30278	1994	1533
PL3028	1948	7020
PL30280	1946	2413
PL30281	1979	4030
PL30282	1975	2924
PL30283	1991	5030
PL30284	1946	5211
PL30285	1953	2524
PL30286	1977	5227
PL30288	1975	5166
PL30289	1993	3614
PL3029	1991	1751
PL30290	1990	6025
PL30292	1974	2811
PL30293	1993	4030
PL30294	1980	1598
PL30295	1928	2470
PL30296	1975	1551
PL30297	1951	2640
PL30298	1990	5170
PL30299	1992	2310
PL30300	1962	6021
PL30301	1975	4521
PL30302	1992	5212
PL30303	1986	7032
PL30304	1988	3615
PL30305	1989	7414
PL30306		2413
PL30307	1992	4521
PL30308	1991	5147
PL30309	1990	1822
PL3031	1868	3120
PL30310	1953	9000
PL30311	1975	7310
PL30312	1994	2513
PL30313	1922	2020
PL30314	1994	7414
PL30315	1990	4030
PL30316	1989	5170
PL30317		5170
PL30318	1993	5030
PL30319	1990	5170
PL30320	1875	1583
PL30321	1938	2710
PL30322	1995	8030
PL30323	1975	1010
PL30325	1993	5112
PL30326	1991	4100
PL30327	1990	5138
PL30328	1992	7032
PL30329	1996	5010
PL3033	1951	1596
PL30331	1995	2414
PL30332	1993	2952
PL30333	1968	4521
PL30334	1990	1511
PL30335	1991	1511
PL30336	1946	6021
PL30337		1511
PL30338	1992	5170
PL30339	1951	7420
PL3034	1991	4521
PL30340	1996	5010
PL30341	1992	2121
PL30342	1994	5134
PL30343	1993	5155
PL30344	1991	1585
PL30345	1974	2121
PL30348	1895	1583
PL30349	1951	1584
PL30351	1990	5170
PL30352	1994	5151
PL30353	1907	3520
PL30354	1990	7220
PL30355	1990	5146
PL30356	1992	2420
PL30358	1993	5134
PL30359	1995	5010
PL30360	1992	5170
PL30361	1990	5170
PL30362	1991	5170
PL30363	1994	7415
PL30364	1994	5233
PL30365	1952	6312
PL30366	1950	9000
PL30367	1954	1533
PL30368	1991	1511
PL30369	1993	5152
PL30370	1910	2940
PL30371	1991	2051
PL30372	1993	2523
PL30373	1988	2661
PL30374	1976	6021
PL30375	1929	3120
PL30376	1982	5170
PL30377	1982	1421
PL30378	1922	1421
PL30379	1988	7260
PL30381	1991	5170
PL30382	1994	5155
PL30383	1992	5147
PL30384	1993	5170
PL30385	1852	2873
PL30386	1991	6521
PL30387	1945	8030
PL30388	1992	5211
PL30389	1991	2931
PL3039	1991	5010
PL30391	1965	4030
PL30392	1995	1520
PL30393	1960	2914
PL30394		4100
PL30395	1989	4523
PL30396	1995	5114
PL30397	1992	4521
PL30398	1992	5118
PL30399	1994	1511
PL30400	1992	1754
PL30402	1901	2863
PL30403	1884	2613
PL30404	1989	7020
PL30405	1994	7210
PL30406	1993	4531
PL30407	1996	5151
PL3041	1991	1512
PL30410	1991	5170
PL30411	1991	1598
PL30412	1995	4523
PL30413	1989	1511
PL30414	1995	1010
PL30416	1948	3614
PL30418	1995	2710
PL30420	1991	6523
PL30421	1979	5050
PL30422	1989	6025
PL30423	1991	7250
PL30424	1993	5132
PL30425	1985	1513
PL30426	1991	5119
PL30427	1995	4030
PL30428	1995	4030
PL30429	1992	5133
PL3043	1969	3110
PL30430	1995	6713
PL30431		5133
PL30432	1992	5248
PL30433	1992	5170
PL30434	1913	1583
PL30435	1965	6021
PL30436	1992	4523
PL30437	1947	2630
PL30438	1995	2661
PL30439	1974	6330
PL3044	1950	2524
PL30440	1991	1551
PL30442	1990	3150
PL30443	1992	4521
PL30444	1960	5010
PL30445	1990	1551
PL30446	1994	111
PL30447	1991	3520
PL30448	1996	2441
PL30449	1994	5211
PL3045	1992	9252
PL30450	1987	5119
PL30451	1993	4521
PL30452	1992	1561
PL30453	1991	4531
PL30454	1995	5154
PL30455	1993	3614
PL30456	1991	3611
PL30457		2951
PL30458	1946	6021
PL30459	1966	2811
PL3046	1991	2861
PL30460	1995	4521
PL30461	1989	6340
PL30462	1990	2863
PL30463		1533
PL30464	1991	2522
PL30465	1954	121
PL30466	1950	111
PL30467	1993	4523
PL30468	1992	5211
PL30469	1992	1571
PL3047	1950	2931
PL30471	1950	1714
PL30472	1950	6021
PL30473	1992	7230
PL30474	1993	3613
PL30475	1954	4521
PL30476	1994	130
PL30477	1992	4523
PL30478	1988	5141
PL30479	1989	2751
PL3048	1990	4533
PL30480	1951	2811
PL30481	1993	2640
PL30482	1990	5144
PL30483	1935	112
PL30485	1989	2875
PL30486	1989	2442
PL30487		9303
PL30488		8030
PL30489	1996	2751
PL30490	1969	8030
PL30492	1946	8030
PL30494	1991	2612
PL30496	1990	5138
PL30497	1993	2822
PL30498	1993	2523
PL30499	1994	5010
PL3050	1949	3320
PL30500	1995	130
PL30501	1989	5157
PL30503	1990	3614
PL30504	1990	5170
PL30505	1991	5050
PL30506	1925	8030
PL30507	1993	5134
PL30508	1995	5170
PL30509	1990	5146
PL3051	1969	7011
PL30510	1990	1824
PL30512	1992	5134
PL30514	1945	8030
PL30515	1995	2952
PL30516	1992	5170
PL30517	1996	5151
PL30518	1955	111
PL30519	1993	1532
PL30520	1990	5134
PL30521	1993	5143
PL30522	1994	5143
PL30523	1992	5136
PL30525	1992	7440
PL30526	1993	3614
PL30527	1993	5233
PL30528	1991	5135
PL30530	1991	5170
PL30531	1990	5170
PL30532	1991	1512
PL30534	1995	5170
PL30535	1993	1551
PL30536	1875	1583
PL30537	1993	3162
PL30538	1992	5151
PL30539	1992	1822
PL3054	1973	2811
PL30540	1996	3430
PL30541	1973	1930
PL30542	1992	5170
PL30543	1992	7484
PL30544	1993	1561
PL30545	1994	1512
PL30546	1980	5010
PL30547	1995	5152
PL30548	1994	5170
PL30549	1993	5170
PL3055	1950	3330
PL30550	1996	7414
PL30551	1992	5165
PL30552	1993	5170
PL30553	1994	2417
PL30554	1991	2451
PL30555	1996	5138
PL30557	1974	4010
PL30558	1995	5020
PL30559	1992	2811
PL3056	1899	2875
PL30560	1923	3150
PL30561	1996	5151
PL30563	1993	4521
PL30564	1990	5170
PL30565	1990	5151
PL30567	1996	5143
PL30568	1994	5170
PL30569	1992	5020
PL30570	1976	6021
PL30571	1976	6021
PL30572	1991	2811
PL30573	1996	1581
PL30574	1967	1533
PL30575	1989	5154
PL30576	1957	2222
PL30579	1993	5138
PL3058	1945	2222
PL30580	1991	1587
PL30581	1994	5164
PL30582		2952
PL30583	1947	8030
PL30584	1992	1584
PL30585	1993	6720
PL30586	1994	122
PL30587	1993	1533
PL30588	1994	2523
PL30589	1995	5170
PL30590	1991	5010
PL30591	1993	7484
PL30592	1975	7310
PL30593	1870	1583
PL30594	1994	4521
PL30595	1992	5134
PL30596	1945	8030
PL30597	1994	5137
PL30598	1995	6311
PL30599	1945	4010
